Time(s),CH1V,CH2V,CH4V
5.020000e-03,2.163333e-01,6.413333e-03,-9.066666e-03
5.040000e-03,2.020667e-01,-2.062667e-02,-8.000000e-03
5.060000e-03,1.835333e-01,-3.866667e-04,-7.333334e-03
5.080000e-03,1.862667e-01,3.530667e-02,-7.200000e-03
5.100000e-03,1.979333e-01,4.236000e-02,-9.200000e-03
5.120000e-03,2.020667e-01,1.220000e-02,-9.200000e-03
5.140000e-03,1.867333e-01,-1.649333e-02,-5.066667e-03
5.160000e-03,1.714667e-01,-4.680000e-03,-7.733333e-03
5.180000e-03,1.684000e-01,2.898667e-02,-6.933333e-03
5.200000e-03,1.810667e-01,4.057333e-02,-1.093333e-02
5.220000e-03,1.879333e-01,1.640000e-02,-1.053333e-02
5.240000e-03,1.762667e-01,-1.226667e-02,-8.800000e-03
5.260000e-03,1.671333e-01,-9.040000e-03,-8.266667e-03
5.280000e-03,1.626667e-01,2.270667e-02,-8.400000e-03
5.300000e-03,1.739333e-01,4.077333e-02,-8.933334e-03
5.320000e-03,1.832000e-01,2.205333e-02,-8.666667e-03
5.340000e-03,1.779333e-01,-8.506667e-03,-8.266667e-03
5.360000e-03,1.696000e-01,-1.232000e-02,-7.733333e-03
5.380000e-03,1.670667e-01,1.870667e-02,-8.000000e-03
5.400000e-03,1.845333e-01,4.302667e-02,-9.200000e-03
5.420000e-03,1.954667e-01,2.713333e-02,-8.933334e-03
5.440000e-03,1.950667e-01,-8.560000e-03,-8.533333e-03
5.460000e-03,1.829333e-01,-1.593333e-02,-6.533334e-03
5.480000e-03,1.734000e-01,1.478667e-02,-7.466667e-03
5.500000e-03,1.868667e-01,4.290667e-02,-1.093333e-02
5.520000e-03,2.051333e-01,3.138667e-02,-1.093333e-02
5.540000e-03,1.980667e-01,-6.346667e-03,-8.400000e-03
5.560000e-03,1.833333e-01,-1.681333e-02,-5.733334e-03
5.580000e-03,1.759333e-01,1.268000e-02,-8.533333e-03
