Time(s),CH1V,CH2V,CH4V
4.100000e-03,1.898000e-01,-5.200000e-03,-8.533333e-03
4.120000e-03,1.950000e-01,1.634667e-02,-8.800000e-03
4.140000e-03,2.006667e-01,3.780000e-02,-9.733333e-03
4.160000e-03,1.909333e-01,4.425333e-02,-9.200000e-03
4.180000e-03,1.880000e-01,3.298667e-02,-6.800000e-03
4.200000e-03,1.848667e-01,1.036000e-02,-8.000000e-03
4.220000e-03,1.896667e-01,-1.216000e-02,-6.800000e-03
4.240000e-03,1.921333e-01,-1.932000e-02,-8.400000e-03
4.260000e-03,1.990000e-01,-9.480000e-03,-9.200000e-03
4.280000e-03,2.053333e-01,1.326667e-02,-9.200000e-03
4.300000e-03,2.012667e-01,3.536000e-02,-9.333333e-03
4.320000e-03,1.963333e-01,4.497333e-02,-8.533333e-03
4.340000e-03,1.820667e-01,3.478667e-02,-8.933334e-03
4.360000e-03,1.750667e-01,1.257333e-02,-9.466667e-03
4.380000e-03,1.784000e-01,-8.413333e-03,-6.666667e-03
4.400000e-03,1.758000e-01,-1.678667e-02,-1.053333e-02
4.420000e-03,1.762667e-01,-6.986666e-03,-7.600000e-03
4.440000e-03,1.777333e-01,1.296000e-02,-8.933334e-03
4.460000e-03,1.774000e-01,3.298667e-02,-8.666667e-03
4.480000e-03,1.726667e-01,4.072000e-02,-1.133333e-02
4.500000e-03,1.604000e-01,2.972000e-02,-8.666667e-03
4.520000e-03,1.522667e-01,1.134667e-02,-7.733333e-03
4.540000e-03,1.577333e-01,-8.480000e-03,-8.000000e-03
4.560000e-03,1.646000e-01,-1.365333e-02,-7.600000e-03
4.580000e-03,1.761333e-01,-1.640000e-03,-6.533334e-03
4.600000e-03,1.765333e-01,2.014667e-02,-8.266667e-03
4.620000e-03,1.809333e-01,3.805333e-02,-9.066666e-03
4.640000e-03,1.754000e-01,4.042667e-02,-1.040000e-02
4.660000e-03,1.712000e-01,2.641333e-02,-7.200000e-03
4.680000e-03,1.726000e-01,3.226667e-03,-6.666667e-03
4.700000e-03,1.830000e-01,-1.561333e-02,-6.666667e-03
