Time(s),CH1V,CH2V,CH4V
6.120000e-03,1.789333e-01,4.513333e-02,-6.800000e-03
6.140000e-03,1.861333e-01,4.033333e-02,-7.733333e-03
6.160000e-03,1.776000e-01,5.333333e-03,-1.053333e-02
6.180000e-03,1.602667e-01,-6.333333e-03,-8.266667e-03
6.200000e-03,1.466667e-01,1.980000e-02,-6.533334e-03
6.220000e-03,1.450667e-01,4.160000e-02,-6.800000e-03
6.240000e-03,1.501333e-01,2.826667e-02,-8.133333e-03
6.260000e-03,1.338667e-01,4.866667e-03,-9.066666e-03
6.280000e-03,1.152000e-01,3.800000e-03,-8.400000e-03
6.300000e-03,1.040000e-01,2.486667e-02,-1.053333e-02
6.320000e-03,1.098667e-01,3.553334e-02,-7.333334e-03
6.340000e-03,1.050667e-01,2.246667e-02,-6.666667e-03
