Time(s),CH1V,CH2V,CH4V
5.940000e-03,3.682667e-01,-1.465333e-02,-8.933334e-03
5.960000e-03,3.621333e-01,-4.644000e-02,-1.240000e-02
5.980000e-03,3.560667e-01,2.880000e-02,-1.133333e-02
6.000000e-03,3.290000e-01,6.966667e-02,-9.866667e-03
6.020000e-03,2.989333e-01,9.506667e-03,-1.213333e-02
6.040000e-03,2.929333e-01,-3.776000e-02,-1.173333e-02
6.060000e-03,2.831333e-01,9.786666e-03,-1.266667e-02
6.080000e-03,2.568667e-01,5.528000e-02,-9.733333e-03
6.100000e-03,2.244667e-01,2.161333e-02,-1.000000e-02
6.120000e-03,2.071333e-01,-2.106667e-02,-8.266667e-03
6.140000e-03,1.978000e-01,1.253333e-03,-7.466667e-03
6.160000e-03,1.782000e-01,3.796000e-02,-1.133333e-02
6.180000e-03,1.453333e-01,2.385333e-02,-8.400000e-03
6.200000e-03,1.283333e-01,-4.826667e-03,-9.600000e-03
6.220000e-03,1.240000e-01,4.040000e-03,-7.466667e-03
6.240000e-03,1.084000e-01,2.469333e-02,-8.533333e-03
6.260000e-03,8.333334e-02,1.589333e-02,-8.533333e-03
6.280000e-03,7.833333e-02,3.466667e-03,-8.800000e-03
6.300000e-03,8.240000e-02,1.378667e-02,-1.120000e-02
6.320000e-03,7.640000e-02,2.048000e-02,-9.600000e-03
6.340000e-03,8.293334e-02,5.733334e-03,-8.133333e-03
6.360000e-03,1.002667e-01,4.773333e-03,-9.333333e-03
6.380000e-03,1.156000e-01,2.502667e-02,-9.066666e-03
6.400000e-03,1.244667e-01,2.565333e-02,-7.733333e-03
6.420000e-03,1.332667e-01,-2.600000e-03,-6.533334e-03
6.440000e-03,1.640667e-01,-6.026667e-03,-9.066666e-03
6.460000e-03,1.899333e-01,3.138667e-02,-1.026667e-02
6.480000e-03,1.908000e-01,3.836000e-02,-8.533333e-03
