Time(s),CH1V,CH4V
3.300000e-03,6.294400e+00,-2.480000e-02
3.400000e-03,5.880533e+00,-4.186667e-02
3.500000e-03,5.522133e+00,-2.026667e-02
3.600000e-03,5.069867e+00,-5.066667e-02
3.700000e-03,4.656000e+00,-2.906667e-02
3.800000e-03,4.233600e+00,-5.920000e-02
3.900000e-03,3.892267e+00,-2.906667e-02
4.000000e-03,3.593600e+00,-4.186667e-02
4.100000e-03,3.269333e+00,-2.906667e-02
4.200000e-03,3.021867e+00,-1.600000e-02
4.300000e-03,2.808533e+00,-5.066667e-02
4.400000e-03,2.565333e+00,-2.906667e-02
4.500000e-03,2.424533e+00,-2.906667e-02
4.600000e-03,2.548267e+00,-4.186667e-02
4.700000e-03,2.659200e+00,-2.026667e-02
4.800000e-03,2.838400e+00,-1.600000e-02
4.900000e-03,3.026133e+00,-3.760000e-02
5.000000e-03,3.230933e+00,-4.186667e-02
5.100000e-03,3.538133e+00,-5.066667e-02
5.200000e-03,3.794133e+00,-2.906667e-02
5.300000e-03,4.122667e+00,-2.906667e-02
5.400000e-03,4.472533e+00,-2.906667e-02
5.500000e-03,4.796800e+00,-3.760000e-02
5.600000e-03,5.069867e+00,-4.186667e-02
5.700000e-03,5.325867e+00,-1.600000e-02
5.800000e-03,5.543467e+00,-4.186667e-02
5.900000e-03,5.667200e+00,-3.760000e-02
6.000000e-03,5.658667e+00,-4.186667e-02
6.100000e-03,5.581867e+00,-5.066667e-02
6.200000e-03,5.398400e+00,-3.760000e-02
6.300000e-03,5.159467e+00,-2.906667e-02
6.400000e-03,4.865067e+00,-5.066667e-02
6.500000e-03,4.553600e+00,-3.760000e-02
6.600000e-03,4.173867e+00,-3.333334e-02
6.700000e-03,3.811200e+00,-5.066667e-02
6.800000e-03,3.474133e+00,-2.026667e-02
6.900000e-03,3.179733e+00,-3.760000e-02
7.000000e-03,2.915200e+00,-2.026667e-02
7.100000e-03,2.663467e+00,-4.186667e-02
7.200000e-03,2.471467e+00,-2.026667e-02
7.300000e-03,2.322133e+00,1.333333e-03
7.400000e-03,2.151467e+00,-4.640000e-02
7.500000e-03,2.002133e+00,-5.920000e-02
7.600000e-03,2.061867e+00,-3.333334e-02
7.700000e-03,2.219733e+00,-4.186667e-02
7.800000e-03,2.334933e+00,-2.480000e-02
7.900000e-03,2.501333e+00,-3.333334e-02
8.000000e-03,2.684800e+00,-4.186667e-02
8.100000e-03,2.915200e+00,-4.186667e-02
8.200000e-03,3.141333e+00,-3.760000e-02
8.300000e-03,3.401600e+00,-2.906667e-02
8.400000e-03,3.678933e+00,-2.906667e-02
8.500000e-03,3.973333e+00,-2.906667e-02
8.600000e-03,4.259200e+00,-2.906667e-02
8.700000e-03,4.506667e+00,-2.480000e-02
8.800000e-03,4.630400e+00,-2.026667e-02
8.900000e-03,4.715734e+00,-1.600000e-02
9.000000e-03,4.779733e+00,-3.760000e-02
9.100000e-03,4.690134e+00,-2.906667e-02
9.200000e-03,4.566400e+00,-2.906667e-02
9.300000e-03,4.331733e+00,-4.186667e-02
9.400000e-03,4.135467e+00,-2.480000e-02
9.500000e-03,3.806933e+00,-2.906667e-02
9.600000e-03,3.508267e+00,-2.026667e-02
9.700000e-03,3.218133e+00,-4.186667e-02
9.800000e-03,2.893867e+00,-3.760000e-02
9.900000e-03,2.620800e+00,-2.906667e-02
1.000000e-02,2.433067e+00,-4.186667e-02
1.010000e-02,2.236800e+00,-5.066667e-02
1.020000e-02,2.083200e+00,-4.640000e-02
1.030000e-02,1.908267e+00,-3.760000e-02
1.040000e-02,1.831467e+00,-3.760000e-02
1.050000e-02,1.690667e+00,-3.760000e-02
1.060000e-02,1.720533e+00,-2.480000e-02
1.070000e-02,1.831467e+00,-2.906667e-02
1.080000e-02,1.942400e+00,-2.480000e-02
1.090000e-02,2.087467e+00,-4.640000e-02
1.100000e-02,2.288000e+00,-5.066667e-02
1.110000e-02,2.416000e+00,-2.026667e-02
1.120000e-02,2.633600e+00,-3.760000e-02
1.130000e-02,2.838400e+00,-3.333334e-02
1.140000e-02,3.094400e+00,-2.026667e-02
1.150000e-02,3.333333e+00,-4.640000e-02
1.160000e-02,3.597867e+00,-2.906667e-02
1.170000e-02,3.747200e+00,-5.920000e-02
1.180000e-02,3.900800e+00,-2.906667e-02
1.190000e-02,4.020267e+00,-5.066667e-02
1.200000e-02,4.003200e+00,-4.640000e-02
1.210000e-02,3.998933e+00,-3.760000e-02
1.220000e-02,3.866667e+00,-4.186667e-02
1.230000e-02,3.687467e+00,-2.906667e-02
1.240000e-02,3.461333e+00,-5.066667e-02
1.250000e-02,3.248000e+00,-2.480000e-02
1.260000e-02,2.940800e+00,-2.026667e-02
1.270000e-02,2.667733e+00,-5.066667e-02
1.280000e-02,2.480000e+00,-5.066667e-02
1.290000e-02,2.198400e+00,-1.600000e-02
1.300000e-02,2.061867e+00,-4.186667e-02
1.310000e-02,1.882667e+00,-3.760000e-02
1.320000e-02,1.797333e+00,-4.186667e-02
1.330000e-02,1.665067e+00,-4.186667e-02
1.340000e-02,1.618133e+00,-2.026667e-02
1.350000e-02,1.451733e+00,-5.066667e-02
1.360000e-02,1.511467e+00,-2.906667e-02
1.370000e-02,1.609600e+00,-4.186667e-02
1.380000e-02,1.690667e+00,-2.933333e-03
1.390000e-02,1.852800e+00,-4.186667e-02
1.400000e-02,1.925333e+00,-3.333334e-02
1.410000e-02,2.083200e+00,-3.333334e-02
1.420000e-02,2.245333e+00,-1.173333e-02
1.430000e-02,2.471467e+00,-4.640000e-02
1.440000e-02,2.629333e+00,-2.906667e-02
1.450000e-02,2.842667e+00,-2.906667e-02
1.460000e-02,3.034667e+00,-3.760000e-02
1.470000e-02,3.162667e+00,-1.600000e-02
1.480000e-02,3.307733e+00,-3.760000e-02
1.490000e-02,3.393067e+00,-2.906667e-02
1.500000e-02,3.410133e+00,-4.186667e-02
1.510000e-02,3.358933e+00,-4.186667e-02
1.520000e-02,3.303467e+00,-3.760000e-02
1.530000e-02,3.111467e+00,-4.186667e-02
1.540000e-02,2.940800e+00,-3.760000e-02
1.550000e-02,2.748800e+00,-2.906667e-02
1.560000e-02,2.505600e+00,-3.760000e-02
1.570000e-02,2.232533e+00,-3.760000e-02
1.580000e-02,2.078933e+00,-5.066667e-02
1.590000e-02,1.963733e+00,-2.906667e-02
1.600000e-02,1.776000e+00,-4.186667e-02
1.610000e-02,1.626667e+00,-3.333334e-02
1.620000e-02,1.592533e+00,-4.186667e-02
1.630000e-02,1.396267e+00,-4.186667e-02
1.640000e-02,1.268267e+00,-1.600000e-02
1.650000e-02,1.225600e+00,-4.186667e-02
1.660000e-02,1.276800e+00,-7.466667e-03
1.670000e-02,1.310933e+00,-2.906667e-02
1.680000e-02,1.426133e+00,-5.066667e-02
1.690000e-02,1.575467e+00,-2.906667e-02
1.700000e-02,1.618133e+00,-4.186667e-02
1.710000e-02,1.754667e+00,-3.760000e-02
1.720000e-02,1.886933e+00,-2.026667e-02
1.730000e-02,2.053333e+00,-2.906667e-02
1.740000e-02,2.219733e+00,-4.186667e-02
1.750000e-02,2.398933e+00,-3.760000e-02
1.760000e-02,2.561067e+00,-2.906667e-02
1.770000e-02,2.723200e+00,-5.493334e-02
1.780000e-02,2.834133e+00,-5.066667e-02
1.790000e-02,2.889600e+00,-3.760000e-02
1.800000e-02,2.940800e+00,-3.760000e-02
1.810000e-02,2.932267e+00,-2.026667e-02
1.820000e-02,2.778667e+00,-4.186667e-02
1.830000e-02,2.659200e+00,-3.333334e-02
1.840000e-02,2.505600e+00,-2.480000e-02
1.850000e-02,2.364800e+00,-2.906667e-02
1.860000e-02,2.134400e+00,-2.906667e-02
1.870000e-02,2.006400e+00,-4.186667e-02
1.880000e-02,1.827200e+00,-4.186667e-02
1.890000e-02,1.673600e+00,-5.066667e-02
1.900000e-02,1.549867e+00,-3.760000e-02
1.910000e-02,1.421867e+00,-4.186667e-02
1.920000e-02,1.276800e+00,-4.640000e-02
1.930000e-02,1.251200e+00,-3.760000e-02
1.940000e-02,1.153067e+00,-4.186667e-02
1.950000e-02,1.093333e+00,-2.906667e-02
1.960000e-02,1.140267e+00,-2.906667e-02
1.970000e-02,1.174400e+00,-3.760000e-02
1.980000e-02,1.264000e+00,-6.346667e-02
1.990000e-02,1.340800e+00,-5.920000e-02
2.000000e-02,1.396267e+00,-3.760000e-02
2.010000e-02,1.566933e+00,-7.466667e-03
2.020000e-02,1.682133e+00,-4.186667e-02
2.030000e-02,1.814400e+00,-4.640000e-02
2.040000e-02,1.933867e+00,-3.333334e-02
2.050000e-02,2.061867e+00,-4.186667e-02
2.060000e-02,2.228267e+00,-3.760000e-02
2.070000e-02,2.373333e+00,-3.760000e-02
2.080000e-02,2.462933e+00,-4.186667e-02
2.090000e-02,2.497067e+00,-3.333334e-02
2.100000e-02,2.497067e+00,-5.920000e-02
2.110000e-02,2.531200e+00,-3.760000e-02
2.120000e-02,2.377600e+00,-5.066667e-02
2.130000e-02,2.296533e+00,-2.906667e-02
2.140000e-02,2.168533e+00,-2.480000e-02
2.150000e-02,2.032000e+00,-2.906667e-02
2.160000e-02,1.882667e+00,-3.760000e-02
2.170000e-02,1.746133e+00,-4.186667e-02
2.180000e-02,1.558400e+00,-4.186667e-02
2.190000e-02,1.451733e+00,-3.760000e-02
2.200000e-02,1.315200e+00,-5.920000e-02
2.210000e-02,1.200000e+00,-3.760000e-02
2.220000e-02,1.106133e+00,-1.600000e-02
2.230000e-02,1.025067e+00,-2.480000e-02
2.240000e-02,9.994667e-01,-3.333334e-02
2.250000e-02,9.312000e-01,-3.333334e-02
2.260000e-02,9.098667e-01,-3.760000e-02
2.270000e-02,1.003733e+00,-4.640000e-02
2.280000e-02,1.072000e+00,-4.640000e-02
2.290000e-02,1.144533e+00,-4.186667e-02
2.300000e-02,1.238400e+00,-5.066667e-02
2.310000e-02,1.310933e+00,-2.906667e-02
2.320000e-02,1.443200e+00,-4.186667e-02
2.330000e-02,1.545600e+00,-2.906667e-02
2.340000e-02,1.690667e+00,-4.186667e-02
2.350000e-02,1.801600e+00,-2.906667e-02
2.360000e-02,1.929600e+00,-2.026667e-02
2.370000e-02,2.036267e+00,-2.906667e-02
2.380000e-02,2.091733e+00,-4.640000e-02
2.390000e-02,2.189867e+00,-3.333334e-02
2.400000e-02,2.147200e+00,-5.493334e-02
2.410000e-02,2.125867e+00,-3.760000e-02
2.420000e-02,2.096000e+00,-4.186667e-02
2.430000e-02,1.976533e+00,-3.333334e-02
2.440000e-02,1.852800e+00,-5.066667e-02
2.450000e-02,1.763200e+00,-1.600000e-02
2.460000e-02,1.584000e+00,-4.186667e-02
2.470000e-02,1.468800e+00,-4.640000e-02
2.480000e-02,1.357867e+00,-4.186667e-02
2.490000e-02,1.212800e+00,-2.906667e-02
2.500000e-02,1.144533e+00,-3.760000e-02
2.510000e-02,1.042133e+00,-1.600000e-02
2.520000e-02,9.824000e-01,-4.640000e-02
2.530000e-02,8.928000e-01,-2.906667e-02
2.540000e-02,8.373333e-01,-3.760000e-02
2.550000e-02,8.074667e-01,-2.026667e-02
2.560000e-02,8.288000e-01,-3.760000e-02
2.570000e-02,8.800000e-01,-3.333334e-02
2.580000e-02,9.226667e-01,-2.906667e-02
2.590000e-02,1.008000e+00,-4.186667e-02
2.600000e-02,1.072000e+00,-4.186667e-02
2.610000e-02,1.170133e+00,-2.906667e-02
2.620000e-02,1.259733e+00,-3.760000e-02
2.630000e-02,1.353600e+00,-4.186667e-02
2.640000e-02,1.507200e+00,-2.906667e-02
2.650000e-02,1.584000e+00,-1.173333e-02
2.660000e-02,1.660800e+00,-5.066667e-02
2.670000e-02,1.741867e+00,-2.906667e-02
2.680000e-02,1.848533e+00,-2.906667e-02
2.690000e-02,1.840000e+00,-3.333334e-02
2.700000e-02,1.908267e+00,-5.493334e-02
2.710000e-02,1.874133e+00,-5.920000e-02
2.720000e-02,1.852800e+00,-3.760000e-02
2.730000e-02,1.712000e+00,-7.466667e-03
2.740000e-02,1.648000e+00,-3.333334e-02
2.750000e-02,1.571200e+00,-2.906667e-02
2.760000e-02,1.426133e+00,-2.026667e-02
2.770000e-02,1.302400e+00,-3.760000e-02
2.780000e-02,1.195733e+00,-2.906667e-02
2.790000e-02,1.136000e+00,-2.933333e-03
2.800000e-02,1.008000e+00,-3.333334e-02
2.810000e-02,9.141334e-01,-2.906667e-02
2.820000e-02,8.586667e-01,-3.760000e-02
2.830000e-02,7.648000e-01,-2.906667e-02
2.840000e-02,7.349333e-01,-2.906667e-02
2.850000e-02,6.880000e-01,-3.760000e-02
2.860000e-02,6.496000e-01,-3.760000e-02
2.870000e-02,7.477334e-01,-3.760000e-02
2.880000e-02,7.818667e-01,-3.333334e-02
2.890000e-02,8.586667e-01,-2.906667e-02
2.900000e-02,9.184000e-01,-5.066667e-02
2.910000e-02,1.003733e+00,-3.333334e-02
2.920000e-02,1.059200e+00,-3.760000e-02
2.930000e-02,1.144533e+00,-4.186667e-02
2.940000e-02,1.285333e+00,-3.760000e-02
2.950000e-02,1.370667e+00,-2.906667e-02
2.960000e-02,1.502933e+00,-2.480000e-02
2.970000e-02,1.520000e+00,-3.760000e-02
2.980000e-02,1.588267e+00,-5.066667e-02
2.990000e-02,1.626667e+00,-3.760000e-02
3.000000e-02,1.635200e+00,-3.760000e-02
3.010000e-02,1.592533e+00,-3.333334e-02
3.020000e-02,1.613867e+00,-4.186667e-02
3.030000e-02,1.532800e+00,-5.066667e-02
3.040000e-02,1.468800e+00,-2.933333e-03
3.050000e-02,1.319467e+00,-4.186667e-02
3.060000e-02,1.229867e+00,-4.186667e-02
3.070000e-02,1.157333e+00,-4.186667e-02
3.080000e-02,1.012267e+00,-5.066667e-02
3.090000e-02,9.141334e-01,-4.640000e-02
3.100000e-02,8.501334e-01,-2.906667e-02
3.110000e-02,7.946666e-01,-2.480000e-02
3.120000e-02,7.221333e-01,-2.906667e-02
3.130000e-02,6.496000e-01,-2.906667e-02
3.140000e-02,6.026667e-01,-3.333334e-02
3.150000e-02,5.941333e-01,-4.186667e-02
3.160000e-02,6.197333e-01,-5.066667e-02
3.170000e-02,6.666667e-01,-5.066667e-02
3.180000e-02,6.709334e-01,-2.906667e-02
3.190000e-02,7.605333e-01,-4.640000e-02
3.200000e-02,8.074667e-01,-4.186667e-02
3.210000e-02,8.800000e-01,-4.186667e-02
3.220000e-02,9.397333e-01,-4.640000e-02
3.230000e-02,1.025067e+00,-5.066667e-02
3.240000e-02,1.101867e+00,-2.906667e-02
3.250000e-02,1.212800e+00,-2.906667e-02
3.260000e-02,1.268267e+00,-3.760000e-02
3.270000e-02,1.362133e+00,-2.906667e-02
3.280000e-02,1.387733e+00,-2.906667e-02
3.290000e-02,1.413333e+00,-5.920000e-02
3.300000e-02,1.460267e+00,-2.026667e-02
3.310000e-02,1.417600e+00,-3.760000e-02
3.320000e-02,1.362133e+00,-3.333334e-02
3.330000e-02,1.315200e+00,-3.760000e-02
3.340000e-02,1.255467e+00,-3.760000e-02
3.350000e-02,1.178667e+00,-2.906667e-02
3.360000e-02,1.097600e+00,-1.600000e-02
3.370000e-02,9.909334e-01,-5.066667e-02
3.380000e-02,9.226667e-01,-3.760000e-02
3.390000e-02,7.946666e-01,-2.026667e-02
3.400000e-02,7.861333e-01,-3.760000e-02
3.410000e-02,6.666667e-01,-1.600000e-02
3.420000e-02,6.112000e-01,-4.186667e-02
3.430000e-02,5.941333e-01,-2.906667e-02
3.440000e-02,5.386667e-01,-4.186667e-02
3.450000e-02,5.301334e-01,-1.600000e-02
3.460000e-02,5.130666e-01,-4.186667e-02
3.470000e-02,4.917333e-01,-2.906667e-02
3.480000e-02,5.856000e-01,-3.760000e-02
3.490000e-02,6.325333e-01,-2.026667e-02
3.500000e-02,7.008000e-01,-2.906667e-02
3.510000e-02,7.050667e-01,-3.760000e-02
3.520000e-02,8.501334e-01,-2.480000e-02
3.530000e-02,8.800000e-01,-1.600000e-02
3.540000e-02,9.610667e-01,-3.760000e-02
3.550000e-02,1.050667e+00,-5.066667e-02
3.560000e-02,1.123200e+00,-2.906667e-02
3.570000e-02,1.182933e+00,-4.640000e-02
3.580000e-02,1.195733e+00,-2.906667e-02
3.590000e-02,1.246933e+00,-2.906667e-02
3.600000e-02,1.238400e+00,-3.760000e-02
3.610000e-02,1.242667e+00,-2.480000e-02
3.620000e-02,1.212800e+00,-2.906667e-02
3.630000e-02,1.157333e+00,-2.026667e-02
3.640000e-02,1.097600e+00,-3.760000e-02
3.650000e-02,1.025067e+00,-4.186667e-02
3.660000e-02,9.653333e-01,-1.600000e-02
3.670000e-02,8.330667e-01,-5.066667e-02
3.680000e-02,7.776000e-01,-5.920000e-02
3.690000e-02,6.965333e-01,-2.026667e-02
3.700000e-02,6.624000e-01,-4.186667e-02
3.710000e-02,5.856000e-01,-4.186667e-02
3.720000e-02,5.386667e-01,-4.186667e-02
3.730000e-02,5.002667e-01,-5.920000e-02
3.740000e-02,5.045334e-01,-2.026667e-02
3.750000e-02,4.448000e-01,-1.600000e-02
3.760000e-02,4.533333e-01,-3.760000e-02
3.770000e-02,4.576000e-01,-3.333334e-02
3.780000e-02,4.917333e-01,-3.333334e-02
3.790000e-02,5.600000e-01,-3.760000e-02
3.800000e-02,6.112000e-01,-3.333334e-02
3.810000e-02,6.368000e-01,-3.760000e-02
3.820000e-02,7.093334e-01,-2.480000e-02
3.830000e-02,7.520000e-01,-2.906667e-02
3.840000e-02,8.288000e-01,-3.760000e-02
3.850000e-02,9.226667e-01,-2.906667e-02
3.860000e-02,9.824000e-01,-3.760000e-02
3.870000e-02,1.025067e+00,-2.906667e-02
3.880000e-02,1.072000e+00,-1.173333e-02
3.890000e-02,1.127467e+00,-4.186667e-02
3.900000e-02,1.080533e+00,-4.186667e-02
3.910000e-02,1.101867e+00,-3.760000e-02
3.920000e-02,1.059200e+00,-3.760000e-02
3.930000e-02,1.016533e+00,-3.760000e-02
3.940000e-02,9.525334e-01,-4.186667e-02
3.950000e-02,9.098667e-01,-2.933333e-03
3.960000e-02,7.989333e-01,-2.906667e-02
3.970000e-02,7.349333e-01,-2.026667e-02
3.980000e-02,6.368000e-01,-3.333334e-02
3.990000e-02,6.112000e-01,-3.760000e-02
4.000000e-02,5.813333e-01,-2.026667e-02
4.010000e-02,5.173333e-01,-2.906667e-02
4.020000e-02,4.661333e-01,-1.600000e-02
4.030000e-02,4.704000e-01,-4.186667e-02
4.040000e-02,3.893333e-01,-2.906667e-02
4.050000e-02,3.466667e-01,-5.066667e-02
4.060000e-02,3.296000e-01,-3.760000e-02
4.070000e-02,3.765333e-01,-2.026667e-02
4.080000e-02,4.618667e-01,-3.333334e-02
4.090000e-02,5.002667e-01,-5.920000e-02
4.100000e-02,4.746667e-01,-4.640000e-02
4.110000e-02,5.088000e-01,-6.346667e-02
4.120000e-02,5.898667e-01,-3.760000e-02
4.130000e-02,6.666667e-01,-4.640000e-02
4.140000e-02,7.306667e-01,-3.760000e-02
4.150000e-02,7.477334e-01,-5.920000e-02
4.160000e-02,8.373333e-01,-1.173333e-02
4.170000e-02,8.885334e-01,-2.026667e-02
4.180000e-02,9.312000e-01,-2.906667e-02
4.190000e-02,9.440000e-01,-3.760000e-02
4.200000e-02,9.696000e-01,-2.026667e-02
4.210000e-02,9.269333e-01,-3.333334e-02
4.220000e-02,9.226667e-01,-3.760000e-02
4.230000e-02,9.269333e-01,-3.760000e-02
4.240000e-02,8.202667e-01,-4.640000e-02
4.250000e-02,7.776000e-01,-3.760000e-02
4.260000e-02,7.349333e-01,-4.640000e-02
4.270000e-02,6.410667e-01,-4.186667e-02
4.280000e-02,5.898667e-01,-2.026667e-02
4.290000e-02,5.301334e-01,-1.600000e-02
4.300000e-02,4.704000e-01,-1.173333e-02
4.310000e-02,4.746667e-01,-4.640000e-02
4.320000e-02,4.277333e-01,-2.906667e-02
4.330000e-02,3.722667e-01,-2.480000e-02
4.340000e-02,4.149333e-01,-6.346667e-02
4.350000e-02,3.850667e-01,-4.186667e-02
4.360000e-02,3.338667e-01,-2.906667e-02
4.370000e-02,3.381333e-01,-3.760000e-02
4.380000e-02,3.680000e-01,-5.066667e-02
4.390000e-02,4.149333e-01,-4.186667e-02
4.400000e-02,4.490667e-01,-4.640000e-02
4.410000e-02,4.789333e-01,-3.760000e-02
4.420000e-02,5.344000e-01,-3.760000e-02
4.430000e-02,5.344000e-01,-5.066667e-02
4.440000e-02,6.581333e-01,-3.760000e-02
4.450000e-02,7.178667e-01,-4.186667e-02
4.460000e-02,7.136000e-01,-2.026667e-02
4.470000e-02,8.032000e-01,-3.333334e-02
4.480000e-02,8.117334e-01,-3.760000e-02
4.490000e-02,8.202667e-01,-4.640000e-02
4.500000e-02,7.989333e-01,-4.186667e-02
4.510000e-02,8.288000e-01,-2.906667e-02
4.520000e-02,7.861333e-01,-3.760000e-02
4.530000e-02,7.562667e-01,-4.186667e-02
4.540000e-02,7.349333e-01,-2.933333e-03
4.550000e-02,6.922667e-01,-4.640000e-02
4.560000e-02,5.984000e-01,-3.333334e-02
4.570000e-02,5.557333e-01,-3.760000e-02
4.580000e-02,5.130666e-01,-2.906667e-02
4.590000e-02,4.320000e-01,-5.920000e-02
4.600000e-02,4.277333e-01,-4.186667e-02
4.610000e-02,3.552000e-01,-5.066667e-02
4.620000e-02,3.680000e-01,-3.760000e-02
4.630000e-02,2.997333e-01,-4.186667e-02
4.640000e-02,2.869333e-01,-3.760000e-02
4.650000e-02,2.442667e-01,-2.906667e-02
4.660000e-02,2.442667e-01,-2.906667e-02
4.670000e-02,3.168000e-01,-3.333334e-02
4.680000e-02,3.210667e-01,-4.640000e-02
4.690000e-02,3.424000e-01,-4.186667e-02
4.700000e-02,3.808000e-01,-3.760000e-02
4.710000e-02,4.405333e-01,-2.906667e-02
4.720000e-02,5.002667e-01,-1.600000e-02
4.730000e-02,4.704000e-01,-2.480000e-02
4.740000e-02,5.429333e-01,-7.466667e-03
4.750000e-02,5.770667e-01,-2.906667e-02
4.760000e-02,6.282667e-01,-5.920000e-02
4.770000e-02,6.922667e-01,-2.906667e-02
4.780000e-02,7.008000e-01,-3.760000e-02
4.790000e-02,6.709334e-01,-4.640000e-02
4.800000e-02,7.093334e-01,-2.906667e-02
4.810000e-02,6.794667e-01,-3.333334e-02
4.820000e-02,6.880000e-01,-3.760000e-02
4.830000e-02,6.794667e-01,-5.066667e-02
4.840000e-02,6.282667e-01,-3.333334e-02
4.850000e-02,5.941333e-01,-3.760000e-02
4.860000e-02,5.386667e-01,-1.173333e-02
4.870000e-02,4.874667e-01,-3.333334e-02
4.880000e-02,4.490667e-01,-2.026667e-02
4.890000e-02,4.021333e-01,-2.026667e-02
4.900000e-02,3.765333e-01,-4.186667e-02
4.910000e-02,3.210667e-01,-3.760000e-02
4.920000e-02,3.296000e-01,-2.906667e-02
4.930000e-02,2.869333e-01,-2.026667e-02
4.940000e-02,2.357333e-01,-4.186667e-02
4.950000e-02,1.973333e-01,-3.333334e-02
4.960000e-02,2.357333e-01,-2.906667e-02
4.970000e-02,2.613333e-01,-1.600000e-02
4.980000e-02,2.698667e-01,-5.066667e-02
4.990000e-02,3.594667e-01,-2.026667e-02
